"","Row.names","ENSG00000167196.14","sample_type","patient","project_id","fc"
"792","TCGA-D8-A147-01A-11R-A115-07","14.289","Primary Tumor","TCGA-D8-A147","TCGA-BRCA","1.38573961091278"
"793","TCGA-D8-A1J8-01A-11R-A13Q-07","10.9338","Primary Tumor","TCGA-D8-A1J8","TCGA-BRCA","1.38573961091278"
"794","TCGA-D8-A1J9-01A-11R-A13Q-07","9.5871","Primary Tumor","TCGA-D8-A1J9","TCGA-BRCA","1.38573961091278"
"795","TCGA-D8-A1JA-01A-11R-A13Q-07","27.3209","Primary Tumor","TCGA-D8-A1JA","TCGA-BRCA","1.38573961091278"
"796","TCGA-D8-A1JB-01A-11R-A13Q-07","16.8331","Primary Tumor","TCGA-D8-A1JB","TCGA-BRCA","1.38573961091278"
"797","TCGA-D8-A1JC-01A-11R-A13Q-07","14.779","Primary Tumor","TCGA-D8-A1JC","TCGA-BRCA","1.38573961091278"
"798","TCGA-D8-A1JD-01A-11R-A13Q-07","12.6766","Primary Tumor","TCGA-D8-A1JD","TCGA-BRCA","1.38573961091278"
"799","TCGA-D8-A1JE-01A-11R-A13Q-07","8.4046","Primary Tumor","TCGA-D8-A1JE","TCGA-BRCA","1.38573961091278"
"800","TCGA-D8-A1JF-01A-11R-A13Q-07","7.4874","Primary Tumor","TCGA-D8-A1JF","TCGA-BRCA","1.38573961091278"
"801","TCGA-D8-A1JH-01A-11R-A13Q-07","12.837","Primary Tumor","TCGA-D8-A1JH","TCGA-BRCA","1.38573961091278"
"802","TCGA-D8-A1JI-01A-11R-A13Q-07","13.9963","Primary Tumor","TCGA-D8-A1JI","TCGA-BRCA","1.38573961091278"
"803","TCGA-D8-A1JJ-01A-31R-A14M-07","16.6359","Primary Tumor","TCGA-D8-A1JJ","TCGA-BRCA","1.38573961091278"
"804","TCGA-D8-A1JK-01A-11R-A13Q-07","10.5565","Primary Tumor","TCGA-D8-A1JK","TCGA-BRCA","1.38573961091278"
"805","TCGA-D8-A1JL-01A-11R-A13Q-07","11.1619","Primary Tumor","TCGA-D8-A1JL","TCGA-BRCA","1.38573961091278"
"806","TCGA-D8-A1JM-01A-11R-A13Q-07","18.0556","Primary Tumor","TCGA-D8-A1JM","TCGA-BRCA","1.38573961091278"
"807","TCGA-D8-A1JN-01A-11R-A13Q-07","14.2343","Primary Tumor","TCGA-D8-A1JN","TCGA-BRCA","1.38573961091278"
"808","TCGA-D8-A1JP-01A-11R-A13Q-07","13.2087","Primary Tumor","TCGA-D8-A1JP","TCGA-BRCA","1.38573961091278"
"809","TCGA-D8-A1JS-01A-11R-A13Q-07","9.6571","Primary Tumor","TCGA-D8-A1JS","TCGA-BRCA","1.38573961091278"
"810","TCGA-D8-A1JT-01A-31R-A13Q-07","15.0969","Primary Tumor","TCGA-D8-A1JT","TCGA-BRCA","1.38573961091278"
"811","TCGA-D8-A1JU-01A-11R-A13Q-07","11.3267","Primary Tumor","TCGA-D8-A1JU","TCGA-BRCA","1.38573961091278"
"812","TCGA-D8-A1X5-01A-11R-A14D-07","9.8164","Primary Tumor","TCGA-D8-A1X5","TCGA-BRCA","1.38573961091278"
"813","TCGA-D8-A1X6-01A-11R-A14M-07","16.8948","Primary Tumor","TCGA-D8-A1X6","TCGA-BRCA","1.38573961091278"
"814","TCGA-D8-A1X7-01A-11R-A14M-07","11.5319","Primary Tumor","TCGA-D8-A1X7","TCGA-BRCA","1.38573961091278"
"815","TCGA-D8-A1X8-01A-11R-A14M-07","11.9878","Primary Tumor","TCGA-D8-A1X8","TCGA-BRCA","1.38573961091278"
"816","TCGA-D8-A1X9-01A-12R-A157-07","21.5906","Primary Tumor","TCGA-D8-A1X9","TCGA-BRCA","1.38573961091278"
"817","TCGA-D8-A1XA-01A-11R-A14D-07","18.4642","Primary Tumor","TCGA-D8-A1XA","TCGA-BRCA","1.38573961091278"
"818","TCGA-D8-A1XB-01A-11R-A14D-07","13.4172","Primary Tumor","TCGA-D8-A1XB","TCGA-BRCA","1.38573961091278"
"819","TCGA-D8-A1XC-01A-11R-A14D-07","9.7789","Primary Tumor","TCGA-D8-A1XC","TCGA-BRCA","1.38573961091278"
"820","TCGA-D8-A1XD-01A-11R-A14D-07","14.6966","Primary Tumor","TCGA-D8-A1XD","TCGA-BRCA","1.38573961091278"
"821","TCGA-D8-A1XF-01A-11R-A14D-07","8.014","Primary Tumor","TCGA-D8-A1XF","TCGA-BRCA","1.38573961091278"
"822","TCGA-D8-A1XG-01A-11R-A14D-07","12.0454","Primary Tumor","TCGA-D8-A1XG","TCGA-BRCA","1.38573961091278"
"823","TCGA-D8-A1XJ-01A-11R-A14M-07","9.7148","Primary Tumor","TCGA-D8-A1XJ","TCGA-BRCA","1.38573961091278"
"824","TCGA-D8-A1XK-01A-21R-A14M-07","16.4318","Primary Tumor","TCGA-D8-A1XK","TCGA-BRCA","1.38573961091278"
"825","TCGA-D8-A1XL-01A-11R-A14M-07","7.7108","Primary Tumor","TCGA-D8-A1XL","TCGA-BRCA","1.38573961091278"
"826","TCGA-D8-A1XM-01A-21R-A14M-07","14.302","Primary Tumor","TCGA-D8-A1XM","TCGA-BRCA","1.38573961091278"
"827","TCGA-D8-A1XO-01A-11R-A14M-07","9.3897","Primary Tumor","TCGA-D8-A1XO","TCGA-BRCA","1.38573961091278"
"828","TCGA-D8-A1XQ-01A-11R-A14M-07","12.2884","Primary Tumor","TCGA-D8-A1XQ","TCGA-BRCA","1.38573961091278"
"829","TCGA-D8-A1XR-01A-11R-A14M-07","12.4665","Primary Tumor","TCGA-D8-A1XR","TCGA-BRCA","1.38573961091278"
"830","TCGA-D8-A1XS-01A-11R-A14M-07","12.8332","Primary Tumor","TCGA-D8-A1XS","TCGA-BRCA","1.38573961091278"
"831","TCGA-D8-A1XT-01A-11R-A14M-07","24.4631","Primary Tumor","TCGA-D8-A1XT","TCGA-BRCA","1.38573961091278"
"832","TCGA-D8-A1XU-01A-11R-A14M-07","7.5711","Primary Tumor","TCGA-D8-A1XU","TCGA-BRCA","1.38573961091278"
"833","TCGA-D8-A1XV-01A-11R-A14M-07","8.4202","Primary Tumor","TCGA-D8-A1XV","TCGA-BRCA","1.38573961091278"
"834","TCGA-D8-A1XW-01A-11R-A14M-07","11.8852","Primary Tumor","TCGA-D8-A1XW","TCGA-BRCA","1.38573961091278"
"835","TCGA-D8-A1XY-01A-11R-A14M-07","12.5821","Primary Tumor","TCGA-D8-A1XY","TCGA-BRCA","1.38573961091278"
"836","TCGA-D8-A1XZ-01A-11R-A14M-07","7.768","Primary Tumor","TCGA-D8-A1XZ","TCGA-BRCA","1.38573961091278"
"837","TCGA-D8-A1Y0-01A-11R-A14M-07","9.195","Primary Tumor","TCGA-D8-A1Y0","TCGA-BRCA","1.38573961091278"
"838","TCGA-D8-A1Y1-01A-21R-A14M-07","8.2366","Primary Tumor","TCGA-D8-A1Y1","TCGA-BRCA","1.38573961091278"
"839","TCGA-D8-A1Y2-01A-11R-A157-07","9.2085","Primary Tumor","TCGA-D8-A1Y2","TCGA-BRCA","1.38573961091278"
"840","TCGA-D8-A1Y3-01A-11R-A157-07","16.7334","Primary Tumor","TCGA-D8-A1Y3","TCGA-BRCA","1.38573961091278"
"841","TCGA-D8-A27E-01A-11R-A16F-07","10.6302","Primary Tumor","TCGA-D8-A27E","TCGA-BRCA","1.38573961091278"
"842","TCGA-D8-A27F-01A-11R-A16F-07","23.0763","Primary Tumor","TCGA-D8-A27F","TCGA-BRCA","1.38573961091278"
"843","TCGA-D8-A27G-01A-11R-A16F-07","11.2482","Primary Tumor","TCGA-D8-A27G","TCGA-BRCA","1.38573961091278"
"844","TCGA-D8-A27H-01A-11R-A16F-07","19.6519","Primary Tumor","TCGA-D8-A27H","TCGA-BRCA","1.38573961091278"
"845","TCGA-D8-A27I-01A-11R-A16F-07","9.8359","Primary Tumor","TCGA-D8-A27I","TCGA-BRCA","1.38573961091278"
"846","TCGA-D8-A27K-01A-11R-A16F-07","11.1899","Primary Tumor","TCGA-D8-A27K","TCGA-BRCA","1.38573961091278"
"847","TCGA-D8-A27L-01A-11R-A16F-07","12.6566","Primary Tumor","TCGA-D8-A27L","TCGA-BRCA","1.38573961091278"
"848","TCGA-D8-A27M-01A-11R-A16F-07","7.9696","Primary Tumor","TCGA-D8-A27M","TCGA-BRCA","1.38573961091278"
"849","TCGA-D8-A27N-01A-11R-A16F-07","7.4843","Primary Tumor","TCGA-D8-A27N","TCGA-BRCA","1.38573961091278"
"850","TCGA-D8-A27P-01A-11R-A16F-07","10.817","Primary Tumor","TCGA-D8-A27P","TCGA-BRCA","1.38573961091278"
"851","TCGA-D8-A27R-01A-11R-A16F-07","14.3329","Primary Tumor","TCGA-D8-A27R","TCGA-BRCA","1.38573961091278"
"852","TCGA-D8-A27T-01A-11R-A16F-07","12.5033","Primary Tumor","TCGA-D8-A27T","TCGA-BRCA","1.38573961091278"
"853","TCGA-D8-A27V-01A-12R-A17B-07","11.7946","Primary Tumor","TCGA-D8-A27V","TCGA-BRCA","1.38573961091278"
"854","TCGA-D8-A27W-01A-11R-A16F-07","10.9574","Primary Tumor","TCGA-D8-A27W","TCGA-BRCA","1.38573961091278"
"855","TCGA-D8-A3Z5-01A-41R-A24H-07","8.1578","Primary Tumor","TCGA-D8-A3Z5","TCGA-BRCA","1.38573961091278"
"856","TCGA-D8-A3Z6-01A-11R-A239-07","8.2152","Primary Tumor","TCGA-D8-A3Z6","TCGA-BRCA","1.38573961091278"
"857","TCGA-D8-A4Z1-01A-21R-A266-07","10.7509","Primary Tumor","TCGA-D8-A4Z1","TCGA-BRCA","1.38573961091278"
"858","TCGA-D8-A73U-01A-11R-A33J-07","4.1817","Primary Tumor","TCGA-D8-A73U","TCGA-BRCA","1.38573961091278"
"859","TCGA-D8-A73W-01A-22R-A352-07","8.4373","Primary Tumor","TCGA-D8-A73W","TCGA-BRCA","1.38573961091278"
"860","TCGA-D8-A73X-01A-11R-A32P-07","8.2405","Primary Tumor","TCGA-D8-A73X","TCGA-BRCA","1.38573961091278"
"861","TCGA-E2-A105-01A-11R-A10J-07","12.2164","Primary Tumor","TCGA-E2-A105","TCGA-BRCA","1.38573961091278"
"862","TCGA-E2-A106-01A-11R-A10J-07","10.5597","Primary Tumor","TCGA-E2-A106","TCGA-BRCA","1.38573961091278"
"863","TCGA-E2-A107-01A-11R-A10J-07","8.661","Primary Tumor","TCGA-E2-A107","TCGA-BRCA","1.38573961091278"
"864","TCGA-E2-A108-01A-13R-A10J-07","7.2379","Primary Tumor","TCGA-E2-A108","TCGA-BRCA","1.38573961091278"
"865","TCGA-E2-A109-01A-11R-A10J-07","12.2375","Primary Tumor","TCGA-E2-A109","TCGA-BRCA","1.38573961091278"
"866","TCGA-E2-A10A-01A-21R-A115-07","21.2174","Primary Tumor","TCGA-E2-A10A","TCGA-BRCA","1.38573961091278"
"867","TCGA-E2-A10B-01A-11R-A10J-07","10.4334","Primary Tumor","TCGA-E2-A10B","TCGA-BRCA","1.38573961091278"
"868","TCGA-E2-A10C-01A-21R-A10J-07","13.0511","Primary Tumor","TCGA-E2-A10C","TCGA-BRCA","1.38573961091278"
"869","TCGA-E2-A10E-01A-21R-A10J-07","12.2109","Primary Tumor","TCGA-E2-A10E","TCGA-BRCA","1.38573961091278"
"870","TCGA-E2-A10F-01A-11R-A10J-07","10.9604","Primary Tumor","TCGA-E2-A10F","TCGA-BRCA","1.38573961091278"
"871","TCGA-E2-A14N-01A-31R-A137-07","13.1323","Primary Tumor","TCGA-E2-A14N","TCGA-BRCA","1.38573961091278"
"872","TCGA-E2-A14O-01A-31R-A115-07","8.1844","Primary Tumor","TCGA-E2-A14O","TCGA-BRCA","1.38573961091278"
"873","TCGA-E2-A14P-01A-31R-A12D-07","11.5217","Primary Tumor","TCGA-E2-A14P","TCGA-BRCA","1.38573961091278"
"874","TCGA-E2-A14Q-01A-11R-A12D-07","12.756","Primary Tumor","TCGA-E2-A14Q","TCGA-BRCA","1.38573961091278"
"875","TCGA-E2-A14R-01A-11R-A115-07","5.9764","Primary Tumor","TCGA-E2-A14R","TCGA-BRCA","1.38573961091278"
"876","TCGA-E2-A14S-01A-11R-A12D-07","12.2364","Primary Tumor","TCGA-E2-A14S","TCGA-BRCA","1.38573961091278"
"877","TCGA-E2-A14T-01A-11R-A115-07","8.8489","Primary Tumor","TCGA-E2-A14T","TCGA-BRCA","1.38573961091278"
"878","TCGA-E2-A14U-01A-11R-A22K-07","8.8408","Primary Tumor","TCGA-E2-A14U","TCGA-BRCA","1.38573961091278"
"879","TCGA-E2-A14V-01A-11R-A12D-07","16.524","Primary Tumor","TCGA-E2-A14V","TCGA-BRCA","1.38573961091278"
"880","TCGA-E2-A14W-01A-11R-A12D-07","17.9511","Primary Tumor","TCGA-E2-A14W","TCGA-BRCA","1.38573961091278"
"881","TCGA-E2-A14X-01A-11R-A115-07","8.225","Primary Tumor","TCGA-E2-A14X","TCGA-BRCA","1.38573961091278"
"882","TCGA-E2-A14Y-01A-21R-A12D-07","13.8893","Primary Tumor","TCGA-E2-A14Y","TCGA-BRCA","1.38573961091278"
"883","TCGA-E2-A14Z-01A-11R-A115-07","10.6909","Primary Tumor","TCGA-E2-A14Z","TCGA-BRCA","1.38573961091278"
"884","TCGA-E2-A150-01A-11R-A12D-07","7.572","Primary Tumor","TCGA-E2-A150","TCGA-BRCA","1.38573961091278"
"885","TCGA-E2-A152-01A-11R-A12D-07","7.4892","Primary Tumor","TCGA-E2-A152","TCGA-BRCA","1.38573961091278"
"886","TCGA-E2-A153-01A-12R-A12D-07","8.9887","Primary Tumor","TCGA-E2-A153","TCGA-BRCA","1.38573961091278"
"887","TCGA-E2-A153-11A-31R-A12D-07","9.7879","Solid Tissue Normal","TCGA-E2-A153","TCGA-BRCA","1.38573961091278"
"888","TCGA-E2-A154-01A-11R-A115-07","8.0576","Primary Tumor","TCGA-E2-A154","TCGA-BRCA","1.38573961091278"
"889","TCGA-E2-A155-01A-11R-A12D-07","9.9895","Primary Tumor","TCGA-E2-A155","TCGA-BRCA","1.38573961091278"
"890","TCGA-E2-A156-01A-11R-A12D-07","14.5157","Primary Tumor","TCGA-E2-A156","TCGA-BRCA","1.38573961091278"
"891","TCGA-E2-A158-01A-11R-A12D-07","17.7707","Primary Tumor","TCGA-E2-A158","TCGA-BRCA","1.38573961091278"
"892","TCGA-E2-A158-11A-22R-A12D-07","5.6329","Solid Tissue Normal","TCGA-E2-A158","TCGA-BRCA","1.38573961091278"
"893","TCGA-E2-A159-01A-11R-A115-07","8.5112","Primary Tumor","TCGA-E2-A159","TCGA-BRCA","1.38573961091278"
"894","TCGA-E2-A15A-01A-11R-A12D-07","13.6799","Primary Tumor","TCGA-E2-A15A","TCGA-BRCA","1.38573961091278"
"895","TCGA-E2-A15C-01A-31R-A12D-07","10.9757","Primary Tumor","TCGA-E2-A15C","TCGA-BRCA","1.38573961091278"
"896","TCGA-E2-A15D-01A-11R-A115-07","14.4215","Primary Tumor","TCGA-E2-A15D","TCGA-BRCA","1.38573961091278"
"897","TCGA-E2-A15E-01A-11R-A12D-07","12.8456","Primary Tumor","TCGA-E2-A15E","TCGA-BRCA","1.38573961091278"
"898","TCGA-E2-A15F-01A-11R-A115-07","13.7204","Primary Tumor","TCGA-E2-A15F","TCGA-BRCA","1.38573961091278"
"899","TCGA-E2-A15G-01A-11R-A12D-07","12.0345","Primary Tumor","TCGA-E2-A15G","TCGA-BRCA","1.38573961091278"
"900","TCGA-E2-A15H-01A-11R-A12D-07","8.767","Primary Tumor","TCGA-E2-A15H","TCGA-BRCA","1.38573961091278"
"901","TCGA-E2-A15I-01A-21R-A137-07","10.358","Primary Tumor","TCGA-E2-A15I","TCGA-BRCA","1.38573961091278"
"902","TCGA-E2-A15I-11A-32R-A137-07","4.2044","Solid Tissue Normal","TCGA-E2-A15I","TCGA-BRCA","1.38573961091278"
"903","TCGA-E2-A15J-01A-11R-A12P-07","9.6513","Primary Tumor","TCGA-E2-A15J","TCGA-BRCA","1.38573961091278"
"904","TCGA-E2-A15K-01A-11R-A12P-07","10.7544","Primary Tumor","TCGA-E2-A15K","TCGA-BRCA","1.38573961091278"
"905","TCGA-E2-A15K-11A-13R-A12P-07","3.3314","Solid Tissue Normal","TCGA-E2-A15K","TCGA-BRCA","1.38573961091278"
"906","TCGA-E2-A15L-01A-11R-A12D-07","13.1652","Primary Tumor","TCGA-E2-A15L","TCGA-BRCA","1.38573961091278"
"907","TCGA-E2-A15M-01A-11R-A12D-07","10.2749","Primary Tumor","TCGA-E2-A15M","TCGA-BRCA","1.38573961091278"
"908","TCGA-E2-A15M-11A-22R-A12D-07","6.272","Solid Tissue Normal","TCGA-E2-A15M","TCGA-BRCA","1.38573961091278"
"909","TCGA-E2-A15O-01A-11R-A115-07","13.8929","Primary Tumor","TCGA-E2-A15O","TCGA-BRCA","1.38573961091278"
"910","TCGA-E2-A15P-01A-11R-A115-07","14.5716","Primary Tumor","TCGA-E2-A15P","TCGA-BRCA","1.38573961091278"
"911","TCGA-E2-A15R-01A-11R-A115-07","13.5746","Primary Tumor","TCGA-E2-A15R","TCGA-BRCA","1.38573961091278"
"912","TCGA-E2-A15S-01A-11R-A115-07","11.9651","Primary Tumor","TCGA-E2-A15S","TCGA-BRCA","1.38573961091278"
"913","TCGA-E2-A15T-01A-11R-A115-07","9.4313","Primary Tumor","TCGA-E2-A15T","TCGA-BRCA","1.38573961091278"
"914","TCGA-E2-A1AZ-01A-11R-A12P-07","6.4215","Primary Tumor","TCGA-E2-A1AZ","TCGA-BRCA","1.38573961091278"
"915","TCGA-E2-A1B0-01A-11R-A12P-07","11.8243","Primary Tumor","TCGA-E2-A1B0","TCGA-BRCA","1.38573961091278"
"916","TCGA-E2-A1B1-01A-21R-A12P-07","13.5172","Primary Tumor","TCGA-E2-A1B1","TCGA-BRCA","1.38573961091278"
"917","TCGA-E2-A1B4-01A-11R-A12P-07","13.3728","Primary Tumor","TCGA-E2-A1B4","TCGA-BRCA","1.38573961091278"
"918","TCGA-E2-A1B5-01A-21R-A12P-07","6.54","Primary Tumor","TCGA-E2-A1B5","TCGA-BRCA","1.38573961091278"
"919","TCGA-E2-A1B6-01A-31R-A12P-07","10.3186","Primary Tumor","TCGA-E2-A1B6","TCGA-BRCA","1.38573961091278"
"920","TCGA-E2-A1BC-01A-11R-A12P-07","14.1428","Primary Tumor","TCGA-E2-A1BC","TCGA-BRCA","1.38573961091278"
"921","TCGA-E2-A1BC-11A-32R-A12P-07","3.6001","Solid Tissue Normal","TCGA-E2-A1BC","TCGA-BRCA","1.38573961091278"
"922","TCGA-E2-A1BD-01A-11R-A12P-07","7.5768","Primary Tumor","TCGA-E2-A1BD","TCGA-BRCA","1.38573961091278"
"923","TCGA-E2-A1IE-01A-11R-A13Q-07","12.1736","Primary Tumor","TCGA-E2-A1IE","TCGA-BRCA","1.38573961091278"
"924","TCGA-E2-A1IF-01A-11R-A144-07","5.7975","Primary Tumor","TCGA-E2-A1IF","TCGA-BRCA","1.38573961091278"
"925","TCGA-E2-A1IG-01A-11R-A144-07","9.9589","Primary Tumor","TCGA-E2-A1IG","TCGA-BRCA","1.38573961091278"
"926","TCGA-E2-A1IG-11A-22R-A144-07","6.1348","Solid Tissue Normal","TCGA-E2-A1IG","TCGA-BRCA","1.38573961091278"
"927","TCGA-E2-A1IH-01A-11R-A13Q-07","11.6632","Primary Tumor","TCGA-E2-A1IH","TCGA-BRCA","1.38573961091278"
"928","TCGA-E2-A1II-01A-11R-A144-07","10.7731","Primary Tumor","TCGA-E2-A1II","TCGA-BRCA","1.38573961091278"
"929","TCGA-E2-A1IJ-01A-11R-A144-07","8.1226","Primary Tumor","TCGA-E2-A1IJ","TCGA-BRCA","1.38573961091278"
"930","TCGA-E2-A1IK-01A-11R-A144-07","9.1538","Primary Tumor","TCGA-E2-A1IK","TCGA-BRCA","1.38573961091278"
"931","TCGA-E2-A1IL-01A-11R-A14D-07","18.9442","Primary Tumor","TCGA-E2-A1IL","TCGA-BRCA","1.38573961091278"
"932","TCGA-E2-A1IN-01A-11R-A13Q-07","12.618","Primary Tumor","TCGA-E2-A1IN","TCGA-BRCA","1.38573961091278"
"933","TCGA-E2-A1IO-01A-11R-A144-07","8.8642","Primary Tumor","TCGA-E2-A1IO","TCGA-BRCA","1.38573961091278"
"934","TCGA-E2-A1IU-01A-11R-A14D-07","12.1972","Primary Tumor","TCGA-E2-A1IU","TCGA-BRCA","1.38573961091278"
"935","TCGA-E2-A1L6-01A-11R-A13Q-07","14.0046","Primary Tumor","TCGA-E2-A1L6","TCGA-BRCA","1.38573961091278"
"936","TCGA-E2-A1L7-01A-11R-A144-07","11.8454","Primary Tumor","TCGA-E2-A1L7","TCGA-BRCA","1.38573961091278"
"937","TCGA-E2-A1L7-11A-33R-A144-07","8.1683","Solid Tissue Normal","TCGA-E2-A1L7","TCGA-BRCA","1.38573961091278"
"938","TCGA-E2-A1L8-01A-11R-A13Q-07","7.464","Primary Tumor","TCGA-E2-A1L8","TCGA-BRCA","1.38573961091278"
"939","TCGA-E2-A1L9-01A-11R-A13Q-07","13.2187","Primary Tumor","TCGA-E2-A1L9","TCGA-BRCA","1.38573961091278"
"940","TCGA-E2-A1LA-01A-11R-A144-07","12.467","Primary Tumor","TCGA-E2-A1LA","TCGA-BRCA","1.38573961091278"
"941","TCGA-E2-A1LB-01A-11R-A144-07","20.1741","Primary Tumor","TCGA-E2-A1LB","TCGA-BRCA","1.38573961091278"
"942","TCGA-E2-A1LB-11A-22R-A144-07","11.1317","Solid Tissue Normal","TCGA-E2-A1LB","TCGA-BRCA","1.38573961091278"
"943","TCGA-E2-A1LE-01A-12R-A19W-07","6.8946","Primary Tumor","TCGA-E2-A1LE","TCGA-BRCA","1.38573961091278"
"944","TCGA-E2-A1LG-01A-21R-A14M-07","13.9557","Primary Tumor","TCGA-E2-A1LG","TCGA-BRCA","1.38573961091278"
"945","TCGA-E2-A1LH-01A-11R-A14D-07","8.8162","Primary Tumor","TCGA-E2-A1LH","TCGA-BRCA","1.38573961091278"
"946","TCGA-E2-A1LH-11A-22R-A14D-07","10.8033","Solid Tissue Normal","TCGA-E2-A1LH","TCGA-BRCA","1.38573961091278"
"947","TCGA-E2-A1LI-01A-12R-A157-07","13.0798","Primary Tumor","TCGA-E2-A1LI","TCGA-BRCA","1.38573961091278"
"948","TCGA-E2-A1LK-01A-21R-A14D-07","7.9717","Primary Tumor","TCGA-E2-A1LK","TCGA-BRCA","1.38573961091278"
"949","TCGA-E2-A1LL-01A-11R-A144-07","13.5201","Primary Tumor","TCGA-E2-A1LL","TCGA-BRCA","1.38573961091278"
"950","TCGA-E2-A1LS-01A-12R-A157-07","6.4177","Primary Tumor","TCGA-E2-A1LS","TCGA-BRCA","1.38573961091278"
"951","TCGA-E2-A1LS-11A-32R-A157-07","3.482","Solid Tissue Normal","TCGA-E2-A1LS","TCGA-BRCA","1.38573961091278"
"952","TCGA-E2-A2P5-01A-11R-A19W-07","7.8476","Primary Tumor","TCGA-E2-A2P5","TCGA-BRCA","1.38573961091278"
"953","TCGA-E2-A2P6-01A-11R-A19W-07","8.0134","Primary Tumor","TCGA-E2-A2P6","TCGA-BRCA","1.38573961091278"
"954","TCGA-E2-A3DX-01A-21R-A213-07","6.3338","Primary Tumor","TCGA-E2-A3DX","TCGA-BRCA","1.38573961091278"
"955","TCGA-E2-A56Z-01A-12R-A29R-07","8.2199","Primary Tumor","TCGA-E2-A56Z","TCGA-BRCA","1.38573961091278"
"956","TCGA-E2-A570-01A-11R-A29R-07","8.8855","Primary Tumor","TCGA-E2-A570","TCGA-BRCA","1.38573961091278"
"957","TCGA-E2-A572-01A-13R-A31O-07","4.9463","Primary Tumor","TCGA-E2-A572","TCGA-BRCA","1.38573961091278"
"958","TCGA-E2-A573-01A-11R-A29R-07","6.9448","Primary Tumor","TCGA-E2-A573","TCGA-BRCA","1.38573961091278"
"959","TCGA-E2-A574-01A-11R-A29R-07","6.9835","Primary Tumor","TCGA-E2-A574","TCGA-BRCA","1.38573961091278"
"960","TCGA-E2-A576-01A-11R-A31O-07","3.8508","Primary Tumor","TCGA-E2-A576","TCGA-BRCA","1.38573961091278"
"961","TCGA-E2-A9RU-01A-11R-A41B-07","11.3842","Primary Tumor","TCGA-E2-A9RU","TCGA-BRCA","1.38573961091278"
"962","TCGA-E9-A1N3-01A-12R-A157-07","10.9539","Primary Tumor","TCGA-E9-A1N3","TCGA-BRCA","1.38573961091278"
"963","TCGA-E9-A1N4-01A-11R-A14M-07","9.5497","Primary Tumor","TCGA-E9-A1N4","TCGA-BRCA","1.38573961091278"
"964","TCGA-E9-A1N4-11A-33R-A14M-07","10.7799","Solid Tissue Normal","TCGA-E9-A1N4","TCGA-BRCA","1.38573961091278"
"965","TCGA-E9-A1N5-01A-11R-A14D-07","10.2744","Primary Tumor","TCGA-E9-A1N5","TCGA-BRCA","1.38573961091278"
"966","TCGA-E9-A1N5-11A-41R-A14D-07","10.1673","Solid Tissue Normal","TCGA-E9-A1N5","TCGA-BRCA","1.38573961091278"
"967","TCGA-E9-A1N6-01A-11R-A144-07","10.7734","Primary Tumor","TCGA-E9-A1N6","TCGA-BRCA","1.38573961091278"
"968","TCGA-E9-A1N6-11A-32R-A144-07","7.3412","Solid Tissue Normal","TCGA-E9-A1N6","TCGA-BRCA","1.38573961091278"
"969","TCGA-E9-A1N8-01A-11R-A144-07","18.7119","Primary Tumor","TCGA-E9-A1N8","TCGA-BRCA","1.38573961091278"
"970","TCGA-E9-A1N9-01A-11R-A14D-07","8.3539","Primary Tumor","TCGA-E9-A1N9","TCGA-BRCA","1.38573961091278"
"971","TCGA-E9-A1N9-11A-71R-A14D-07","8.3993","Solid Tissue Normal","TCGA-E9-A1N9","TCGA-BRCA","1.38573961091278"
"972","TCGA-E9-A1NA-01A-11R-A144-07","14.5803","Primary Tumor","TCGA-E9-A1NA","TCGA-BRCA","1.38573961091278"
"973","TCGA-E9-A1NA-11A-33R-A144-07","6.0992","Solid Tissue Normal","TCGA-E9-A1NA","TCGA-BRCA","1.38573961091278"
"974","TCGA-E9-A1NC-01A-21R-A26B-07","5.7362","Primary Tumor","TCGA-E9-A1NC","TCGA-BRCA","1.38573961091278"
"975","TCGA-E9-A1ND-01A-11R-A144-07","3.3232","Primary Tumor","TCGA-E9-A1ND","TCGA-BRCA","1.38573961091278"
"976","TCGA-E9-A1ND-11A-43R-A144-07","5.007","Solid Tissue Normal","TCGA-E9-A1ND","TCGA-BRCA","1.38573961091278"
"977","TCGA-E9-A1NE-01A-21R-A14M-07","11.0971","Primary Tumor","TCGA-E9-A1NE","TCGA-BRCA","1.38573961091278"
"978","TCGA-E9-A1NF-01A-11R-A14D-07","7.8217","Primary Tumor","TCGA-E9-A1NF","TCGA-BRCA","1.38573961091278"
"979","TCGA-E9-A1NF-11A-73R-A14D-07","4.869","Solid Tissue Normal","TCGA-E9-A1NF","TCGA-BRCA","1.38573961091278"
"980","TCGA-E9-A1NG-01A-21R-A14M-07","10.339","Primary Tumor","TCGA-E9-A1NG","TCGA-BRCA","1.38573961091278"
"981","TCGA-E9-A1NG-11A-52R-A14M-07","5.3183","Solid Tissue Normal","TCGA-E9-A1NG","TCGA-BRCA","1.38573961091278"
"982","TCGA-E9-A1NH-01A-11R-A14D-07","12.303","Primary Tumor","TCGA-E9-A1NH","TCGA-BRCA","1.38573961091278"
"983","TCGA-E9-A1NI-01A-11R-A14D-07","11.5365","Primary Tumor","TCGA-E9-A1NI","TCGA-BRCA","1.38573961091278"
"984","TCGA-E9-A1QZ-01A-21R-A169-07","9.6307","Primary Tumor","TCGA-E9-A1QZ","TCGA-BRCA","1.38573961091278"
